seriesid,aod,rssdid,submissionts,key,value
FRY9C,20231231,2345678,1770609249,BHCKJH88,736712
FRY9C,20231231,2345678,1770609249,BHCKJJ00,322465
FRY9C,20231231,2345678,1770609249,BHCKH188,750547
FRY9C,20231231,2345678,1770609249,BHDMK132,353633
FRY9C,20231231,2345678,1770609249,BHCWLF25,237344
FRY9C,20231231,2345678,1770609249,BHCKF230,377760
FRY9C,20231231,2345678,1770609249,BHDMK131,929637
FRY9C,20231231,2345678,1770609249,BHCKJ321,353525
FRY9C,20231231,2345678,1770609249,BHCKK124,51761
FRY9C,20231231,2345678,1770609249,BHCK3816,789264
FRY9C,20231231,2345678,1770609249,BHCKJ457,394689
FRY9C,20231231,2345678,1770609249,BHCM3541,164010
FRY9C,20231231,2345678,1770609249,BHCW5311,757892
FRY9C,20231231,2345678,1770609249,BHCKD976,886043
FRY9C,20231231,2345678,1770609249,BHCKB493,77216
FRY9C,20231231,2345678,1770609249,BHCKD968,733664
FRY9C,20231231,2345678,1770609249,BHCKG350,627202
FRY9C,20231231,2345678,1770609249,BHCKB852,270550
FRY9C,20231231,2345678,1770609249,BHCALE90,573999
FRY9C,20231231,2345678,1770609249,BHCK1739,168458
FRY9C,20231231,2345678,1770609249,BHCKD987,408017
FRY9C,20231231,2345678,1770609249,BHCKB985,408000
FRY9C,20231231,2345678,1770609249,BHCK1744,225809
FRY9C,20231231,2345678,1770609249,BHCKF663,637135
FRY9C,20231231,2345678,1770609249,BHCKH193,562958
FRY9C,20231231,2345678,1770609249,BHCYJA36,758522
FRY9C,20231231,2345678,1770609249,BHCKKX50,632493
FRY9C,20231231,2345678,1770609249,BHCKB806,631314
FRY9C,20231231,2345678,1770609249,BHCKG481,745591
FRY9C,20231231,2345678,1770609249,BHCKS570,505108
FRY9C,20231231,2345678,1770609249,BHCKFT30,12779
FRY9C,20231231,2345678,1770609249,BHCKM733,376316
FRY9C,20231231,2345678,1770609249,BHCKF170,7176
FRY9C,20231231,2345678,1770609249,BHCKC018,866445
FRY9C,20231231,2345678,1770609249,BHCKS440,377144
FRY9C,20231231,2345678,1770609249,BHCK8725,8330
FRY9C,20231231,2345678,1770609249,BHCKHT63,331603
FRY9C,20231231,2345678,1770609249,BHCKB029,576178
FRY9C,20231231,2345678,1770609249,BHCK1597,669529
FRY9C,20231231,2345678,1770609249,BHCKG101,231111
FRY9C,20231231,2345678,1770609249,BHCKS519,307104
FRY9C,20231231,2345678,1770609249,BHCKG587,972644
FRY9C,20231231,2345678,1770609249,BHCKC159,229751
FRY9C,20231231,2345678,1770609249,BHCKG421,913295
FRY9C,20231231,2345678,1770609249,BHCKD988,625195
FRY9C,20231231,2345678,1770609249,BHCKHU14,895205
FRY9C,20231231,2345678,1770609249,BHCKK218,601753
FRY9C,20231231,2345678,1770609249,BHCKG513,951784
FRY9C,20231231,2345678,1770609249,BHCKG359,982275
FRY9C,20231231,2345678,1770609249,BHCK8759,757105
FRY9C,20231231,2345678,1770609249,BHCWP859,10318
FRY9C,20231231,2345678,1770609249,BHCT4340,849918
FRY9C,20231231,2345678,1770609249,BHDMHK06,955990
FRY9C,20231231,2345678,1770609249,BHCKG616,271600
FRY9C,20231231,2345678,1770609249,BHCKG493,224977
FRY9C,20231231,2345678,1770609249,BHCKB782,64883
FRY9C,20231231,2345678,1770609249,BHCKK141,322513
FRY9C,20231231,2345678,1770609249,BHCK5390,193199
FRY9C,20231231,2345678,1770609249,BHCKF262,988635
FRY9C,20231231,2345678,1770609249,BHCKK217,924961
FRY9C,20231231,2345678,1770609249,BHTXG576,117968
FRY9C,20231231,2345678,1770609249,BHCKB038,540525
FRY9C,20231231,2345678,1770609249,BHCKC896,971504
FRY9C,20231231,2345678,1770609249,BHCAP867,304757
FRY9C,20231231,2345678,1770609249,BHCWLF23,318812
FRY9C,20231231,2345678,1770609249,BHCKF162,780715
FRY9C,20231231,2345678,1770609249,BHCKH171,629935
FRY9C,20231231,2345678,1770609249,BHCKM741,135368
FRY9C,20231231,2345678,1770609249,BHCKHU16,504523
FRY9C,20231231,2345678,1770609249,BHCKC249,363951
FRY9C,20231231,2345678,1770609249,BHCKG387,180896
FRY9C,20231231,2345678,1770609249,BHCT2170,996115
FRY9C,20231231,2345678,1770609249,BHCKG507,250576
FRY9C,20231231,2345678,1770609249,BHDM6631,767259
FRY9C,20231231,2345678,1770609249,BHCKKX52,686183
FRY9C,20231231,2345678,1770609249,BHCK8709,979238
FRY9C,20231231,2345678,1770609249,BHCKG104,463610
FRY9C,20231231,2345678,1770609249,BHCK8757,223849
FRY9C,20231231,2345678,1770609249,BHCKF252,861434
FRY9C,20231231,2345678,1770609249,BHCKD999,403476
FRY9C,20231231,2345678,1770609249,BHCKS609,279893
FRY9C,20231231,2345678,1770609249,BHCK8710,562888
FRY9C,20231231,2345678,1770609249,BHCKB756,180242
FRY9C,20231231,2345678,1770609249,BHCKK123,605133
FRY9C,20231231,2345678,1770609249,BHCKS447,354951
FRY9C,20231231,2345678,1770609249,BHCKC888,53285
FRY15,20241231,2345678,1770609249,RISKM377,405517
FRY15,20241231,2345678,1770609249,RISIM363,122905
FRY15,20241231,2345678,1770609249,RISIM366,931580
FRY15,20241231,2345678,1770609249,RISKM375,391897
FRY15,20241231,2345678,1770609249,RISIM383,419366
FRY15,20241231,2345678,1770609249,RISIM364,772621
FRY15,20241231,2345678,1770609249,RISKY875,186827
FRY15,20241231,2345678,1770609249,RISOM366,485087
FRY15,20241231,2345678,1770609249,RISKY831,878562
FRY15,20241231,2345678,1770609249,RISIM385,804914
FRY15,20241231,2345678,1770609249,RISIM374,649522
FRY15,20241231,2345678,1770609249,RISOKW52,818076
FRY15,20241231,2345678,1770609249,RISKFC52,387041
FRY15,20241231,2345678,1770609249,RISIM390,273726
FRY15,20241231,2345678,1770609249,RISKM428,683946
FRY15,20241231,2345678,1770609249,RISOY874,902204
FRY15,20241231,2345678,1770609249,RISKKW52,920319
FRY15,20241231,2345678,1770609249,RISKY828,287846
FRY15,20241231,2345678,1770609249,RISOM374,785997
FRY15,20241231,2345678,1770609249,RISIY823,65477
FRY15,20241231,2345678,1770609249,RISOM336,15308
FRY15,20241231,2345678,1770609249,RISIY851,783538
FRY15,20241231,2345678,1770609249,RISKY841,924168
FRY15,20241231,2345678,1770609249,RISOM423,830147
FRY15,20241231,2345678,1770609249,RISKC447,469084
FRY15,20241231,2345678,1770609249,RISOKW57,256510
FRY15,20241231,2345678,1770609249,RISKY826,841513
FRY15,20241231,2345678,1770609249,RISKM390,671216
FRY15,20241231,2345678,1770609249,RISIY858,425864
FRY15,20241231,2345678,1770609249,RISIM424,211780
FRY15,20241231,2345678,1770609249,RISOY844,187264
FRY15,20241231,2345678,1770609249,RISKJA22,188544
FRY15,20241231,2345678,1770609249,RISKY876,440115
FRY15,20241231,2345678,1770609249,RISIY884,400271
FRY15,20241231,2345678,1770609249,RISOY886,72772
FRY15,20241231,2345678,1770609249,RISKM335,167829
FRY15,20241231,2345678,1770609249,RISKKY49,234188
FRY15,20241231,2345678,1770609249,RISOY866,541753
FRY15,20241231,2345678,1770609249,RISOY833,493213
FRY15,20241231,2345678,1770609249,RISKM372,538080
FRY15,20241231,2345678,1770609249,RISOY873,128813
FRY15,20241231,2345678,1770609249,RISOM341,30023
FRY15,20241231,2345678,1770609249,RISOY887,510990
FRY15,20241231,2345678,1770609249,RISOY851,274450
FRY15,20241231,2345678,1770609249,RISOY825,216083
FRY15,20241231,2345678,1770609249,RISOM426,168525
FRY15,20241231,2345678,1770609249,RISIM405,865704
FRY15,20241231,2345678,1770609249,RISIY888,693128
FRY15,20241231,2345678,1770609249,RISOY878,908404
FRY15,20241231,2345678,1770609249,RISOM434,728102
FRY15,20241231,2345678,1770609249,RISIMV95,797759
FRY15,20241231,2345678,1770609249,RISIKW54,618014
FRY15,20241231,2345678,1770609249,RISIY846,50719
FRY15,20241231,2345678,1770609249,RISOY868,937623
FRY15,20241231,2345678,1770609249,RISOY842,277629
FRY15,20241231,2345678,1770609249,RISOM428,659758
FRY15,20241231,2345678,1770609249,RISIY873,953274
FRY15,20241231,2345678,1770609249,RISOY889,905833
FRY15,20241231,2345678,1770609249,RISKY895,829454
FRY15,20241231,2345678,1770609249,RISO2309,956990
FRY15,20241231,2345678,1770609249,RISIKW01,347238
FRY15,20241231,2345678,1770609249,RISKM426,586897
FRY15,20241231,2345678,1770609249,RISOY824,279735
FRY15,20241231,2345678,1770609249,RISIY831,16881
FRY15,20241231,2345678,1770609249,RISKY848,841677
FRY15,20241231,2345678,1770609249,RISKY882,559105
FRY15,20241231,2345678,1770609249,RISIY843,896922
FRY15,20241231,2345678,1770609249,RISIM352,121499
FRY15,20241231,2345678,1770609249,RISIY877,910691
FRY15,20241231,2345678,1770609249,RISKM425,672892
FRY15,20241231,2345678,1770609249,RISO1773,570883
FRY15,20241231,2345678,1770609249,RISKKW54,123502
FRY15,20241231,2345678,1770609249,RISKM346,873468
FRY15,20241231,2345678,1770609249,RISOY896,372391
FRY15,20241231,2345678,1770609249,RISK2948,317146
FRY15,20241231,2345678,1770609249,RISKY830,704259
FRY15,20241231,2345678,1770609249,RISK2170,148123
FRY15,20241231,2345678,1770609249,RSSD9200,469488
FRY15,20241231,2345678,1770609249,RISKY835,538979
FRY15,20241231,2345678,1770609249,RISKY839,351936
FRY15,20241231,2345678,1770609249,RISIM336,12291
FRY15,20241231,2345678,1770609249,RISIM355,45520
FRY15,20241231,2345678,1770609249,RISOM390,973770
FRY15,20241231,2345678,1770609249,RISOM405,644560
FRY15,20241231,2345678,1770609249,RISOY846,981670
FRY15,20241231,2345678,1770609249,RSSD9220,67066
FRY15,20241231,2345678,1770609249,RISIKW52,650728
FRY15,20241231,2345678,1770609249,RISKM435,374045
FRY15,20241231,2345678,1770609249,RISKY891,865978
FRY15,20241231,2345678,1770609249,RISKM371,91523
FRY15,20241231,2345678,1770609249,RISKY850,499688
FRY15,20241231,2345678,1770609249,RISOY853,501876
FRY15,20241231,2345678,1770609249,RISOY822,471002
FRY15,20241231,2345678,1770609249,RISKY885,765734
FRY15,20241231,2345678,1770609249,RISOM342,499585
FRY15,20241231,2345678,1770609249,RISOY828,470095
FRY15,20241231,2345678,1770609249,RISOY877,6360
FRY15,20241231,2345678,1770609249,RISIY871,740947
FRY15,20241231,2345678,1770609249,RISOKW54,689207
FRY15,20241231,2345678,1770609249,RISKY827,613570
FRY15,20241231,2345678,1770609249,RISKY843,160617
FRY15,20241231,2345678,1770609249,RISIFC52,166474
FRY15,20241231,2345678,1770609249,RISIM425,37488
FRY15,20241231,2345678,1770609249,RISIY859,843367
FRY15,20241231,2345678,1770609249,RISOY880,829129
FRY15,20241231,2345678,1770609249,RISKY888,132002
FRY15,20241231,2345678,1770609249,RISKM334,86854
FRY15,20241231,2345678,1770609249,RISIKW46,565273
FRY15,20241231,2345678,1770609249,RISIY887,165241
FRY15,20241231,2345678,1770609249,RISKY859,241231
FRY15,20241231,2345678,1770609249,RISK2309,163110
FRY15,20241231,2345678,1770609249,RISOM407,962431
FRY15,20241231,2345678,1770609249,RISKM414,997631
FRY15,20241231,2345678,1770609249,RISIY826,866338
FRY15,20241231,2345678,1770609249,RISKM341,630470
FRY15,20241231,2345678,1770609249,RISON255,515993
FRY15,20241231,2345678,1770609249,RISIKY47,532998
FRY15,20241231,2345678,1770609249,RISK8902,298144
FRY15,20241231,2345678,1770609249,RISOM335,781656
FRY15,20241231,2345678,1770609249,RISKKW01,623342
FRY15,20241231,2345678,1770609249,RISIY886,208550
FRY15,20241231,2345678,1770609249,RISKM337,738097
FRY15,20241231,2345678,1770609249,RISIM437,400242
FRY15,20241231,2345678,1770609249,RISIY856,866308
FRY15,20241231,2345678,1770609249,RISIM362,9859
FRY15,20241231,2345678,1770609249,RISIY883,686697
FRY15,20241231,2345678,1770609249,RISOM347,788253
FRY15,20241231,2345678,1770609249,RISIKW55,525090
FRY15,20241231,2345678,1770609249,RISIY848,711562
FRY15,20241231,2345678,1770609249,RISIY834,588913
FRY15,20241231,2345678,1770609249,RISOM367,36248
FRY15,20241231,2345678,1770609249,RISIY840,794950
FRY15,20241231,2345678,1770609249,RSSD9028,45089
FRY15,20241231,2345678,1770609249,RISKY837,756833
FRY15,20241231,2345678,1770609249,RISOM381,177063
FRY15,20241231,2345678,1770609249,RISKM436,547066
FRY15,20241231,2345678,1770609249,RISIM372,457542
FRY15,20241231,2345678,1770609249,RISIY854,103048
FRY15,20241231,2345678,1770609249,RISKY836,714312
FRY15,20241231,2345678,1770609249,RISIY842,419391
FRY15,20241231,2345678,1770609249,RISIM434,151027
FRY15,20241231,2345678,1770609249,RISIKW48,965258
FRY15,20241231,2345678,1770609249,RISKG506,933728
FRY15,20241231,2345678,1770609249,RISIG506,675451
FRY15,20241231,2345678,1770609249,RISKY894,462772
FRY15,20241231,2345678,1770609249,RISKM412,605949
FRY15,20241231,2345678,1770609249,RISOKY49,250234
FRY15,20241231,2345678,1770609249,RISKM379,544253
FRY15,20241231,2345678,1770609249,RISIY835,855600
FRY15,20241231,2345678,1770609249,RISIY844,929359
FRY15,20241231,2345678,1770609249,RISOM435,741002
FRY15,20241231,2345678,1770609249,RISKY855,910631
FRY15,20241231,2345678,1770609249,RISKY852,164147
FRY15,20241231,2345678,1770609249,RISIM376,421050
FRY15,20241231,2345678,1770609249,RISKM366,841871
FRY15,20241231,2345678,1770609249,RISIY875,442233
FRY15,20241231,2345678,1770609249,RISOY838,808333
FRY15,20241231,2345678,1770609249,RISKY878,523806
FRY15,20241231,2345678,1770609249,RISKM380,110561
FRY15,20241231,2345678,1770609249,RISK6980,135650
FRY15,20241231,2345678,1770609249,RISKM433,956728
FRY15,20241231,2345678,1770609249,RISOY894,340705
FRY15,20241231,2345678,1770609249,RISKM422,442845
FRY15,20241231,2345678,1770609249,RISKM427,316076
FRY15,20241231,2345678,1770609249,RISOY829,139224
FRY15,20241231,2345678,1770609249,RISIY849,575487
FRY15,20241231,2345678,1770609249,RISKKW46,283852
FRY15,20241231,2345678,1770609249,RISKM351,412035
FRY15,20241231,2345678,1770609249,RISOM388,264360
FRY15,20241231,2345678,1770609249,RISKY832,4585
FRY15,20241231,2345678,1770609249,RISKY868,763020
FRY15,20241231,2345678,1770609249,RISIY866,915863
FRY15,20241231,2345678,1770609249,RISIM340,259889
FRY15,20241231,2345678,1770609249,RISOM349,840190
FRY15,20241231,2345678,1770609249,RISKM374,93351
FRY15,20241231,2345678,1770609249,RISKY887,996170
FRY15,20241231,2345678,1770609249,RISIM378,999459
FRY15,20241231,2345678,1770609249,RISKM354,770693
FRY15,20241231,2345678,1770609249,RISKM408,788977
FRY15,20241231,2345678,1770609249,RISON510,459707
FRY15,20241231,2345678,1770609249,RISIM435,692985
FRY15,20241231,2345678,1770609249,RISOY831,907030
FRY15,20241231,2345678,1770609249,RISKY851,360602
FRY15,20241231,2345678,1770609249,RISOM718,496859
FRY15,20241231,2345678,1770609249,RISIY850,181074
FRY15,20241231,2345678,1770609249,RISIY870,54572
FRY15,20241231,2345678,1770609249,RISOKW46,251895
FRY15,20241231,2345678,1770609249,RISKY822,866352
FRY15,20241231,2345678,1770609249,RISIM368,506848
FRY15,20241231,2345678,1770609249,RISOM337,695517
FRY15,20241231,2345678,1770609249,RISOY848,740150
FRY15,20241231,2345678,1770609249,RISKY834,929174
FRY15,20241231,2345678,1770609249,RISKM376,517627
FRY15,20241231,2345678,1770609249,RSSD9017,265945
FRY15,20241231,2345678,1770609249,RISKY877,686210
FRY15,20241231,2345678,1770609249,RISIM334,582340
FRY15,20241231,2345678,1770609249,RISIY865,271758
FRY15,20241231,2345678,1770609249,RISKM718,938399
FRY15,20241231,2345678,1770609249,RISKY865,386107
FRY15,20241231,2345678,1770609249,RISOM358,784433
FRY15,20241231,2345678,1770609249,RISIY874,834277
FRY15,20241231,2345678,1770609249,RISIKW50,667132
FRY15,20241231,2345678,1770609249,RISOY885,620640
FRY15,20241231,2345678,1770609249,RISKM388,478164
FRY15,20241231,2345678,1770609249,RISIY845,24607
FRY15,20241231,2345678,1770609249,RISIY869,942114
FRY15,20241231,2345678,1770609249,RISKKW48,38257
FRY15,20241231,2345678,1770609249,RISKMV93,633494
FRY15,20241231,2345678,1770609249,RISIM365,433038
FRY15,20241231,2345678,1770609249,RISIY847,951232
FRY15,20241231,2345678,1770609249,RISKY844,753185
FRY15,20241231,2345678,1770609249,RISO1754,265793
FRY15,20241231,2345678,1770609249,RISOM433,257109
FRY15,20241231,2345678,1770609249,RISOM375,483997
FRY15,20241231,2345678,1770609249,RISOM360,807036
FRY15,20241231,2345678,1770609249,RISIY896,68354
FRY15,20241231,2345678,1770609249,RISKM437,770272
FRY15,20241231,2345678,1770609249,RISKM353,800948
FRY15,20241231,2345678,1770609249,RISIY833,750488
FRY15,20241231,2345678,1770609249,RISOY855,438666
FRY15,20241231,2345678,1770609249,RISIM407,47521
FRY15,20241231,2345678,1770609249,RISOM363,764468
FRY15,20241231,2345678,1770609249,RISKY883,780652
FRY15,20241231,2345678,1770609249,RISOM436,418199
FRY15,20241231,2345678,1770609249,RISKY824,330623
FRY15,20241231,2345678,1770609249,RISKM339,636566
FRY15,20241231,2345678,1770609249,RISOMV95,947851
FRY15,20241231,2345678,1770609249,RISKM356,217276
FRY15,20241231,2345678,1770609249,RISKY858,628652
FRY15,20241231,2345678,1770609249,RISKY869,34439
FRY15,20241231,2345678,1770609249,RISKM352,786795
FRY15,20241231,2345678,1770609249,RISKKY50,232474
FRY15,20241231,2345678,1770609249,RISIM423,576893
FRY15,20241231,2345678,1770609249,RISIY885,955986
FRY15,20241231,2345678,1770609249,RISKN509,225960
FRY15,20241231,2345678,1770609249,RISOY858,452523
FRY15,20241231,2345678,1770609249,RISIM347,411045
FRY15,20241231,2345678,1770609249,RISIY832,718947
FRY15,20241231,2345678,1770609249,RISOM410,247373
FRY15,20241231,2345678,1770609249,RISOY860,725051
FRY15,20241231,2345678,1770609249,RISIM360,525661
FRY15,20241231,2345678,1770609249,RISKC490,379977
FRY15,20241231,2345678,1770609249,RISIM386,916288
FRY15,20241231,2345678,1770609249,RISKY872,857593
FRY15,20241231,2345678,1770609249,RISKM357,132638
FRY15,20241231,2345678,1770609249,RISKM359,301172
FRY15,20241231,2345678,1770609249,RISKY854,458871
FRY15,20241231,2345678,1770609249,RISIM389,621395
FRY15,20241231,2345678,1770609249,RISOY871,98948
FRY15,20241231,2345678,1770609249,RISIY893,614216
FRY15,20241231,2345678,1770609249,RISKM378,929230
FRY15,20241231,2345678,1770609249,RISKM364,14048
FRY15,20241231,2345678,1770609249,RISIM377,625931
FRY15,20241231,2345678,1770609249,RISIM436,584549
FRY15,20241231,2345678,1770609249,RISKM365,854156
FRY15,20241231,2345678,1770609249,RISI2948,589778
FRY15,20241231,2345678,1770609249,RISKM424,282002
FRY15,20241231,2345678,1770609249,RISOY861,955036
FRY15,20241231,2345678,1770609249,RISOM422,241088
FRY15,20241231,2345678,1770609249,RISKY873,769912
FRY15,20241231,2345678,1770609249,RISIM718,908692
FRY15,20241231,2345678,1770609249,RISOM340,870927
FRY15,20241231,2345678,1770609249,RISIM373,270688
FRY15,20241231,2345678,1770609249,RISIY864,294826
FRY15,20241231,2345678,1770609249,RISOY892,60264
FRY15,20241231,2345678,1770609249,RISIY872,643376
FRY15,20241231,2345678,1770609249,RISKY860,883909
FRY15,20241231,2345678,1770609249,RISOM355,583425
FRY15,20241231,2345678,1770609249,RISKM368,381080
FRY15,20241231,2345678,1770609249,RISIY891,679520
FRY15,20241231,2345678,1770609249,RISOM353,717648
FRY15,20241231,2345678,1770609249,RISI1754,301019
FRY15,20241231,2345678,1770609249,RISOY882,751891
FRY15,20241231,2345678,1770609249,RISOM385,994500
FRY15,20241231,2345678,1770609249,RISKY866,705963
FRY15,20241231,2345678,1770609249,RISIN255,636275
FRY15,20241231,2345678,1770609249,RISKH321,744994
FRY15,20241231,2345678,1770609249,RISOM371,654431
FRY15,20241231,2345678,1770609249,RISOM437,142974
FRY15,20241231,2345678,1770609249,RISIM381,510196
FRY15,20241231,2345678,1770609249,RISOM429,533542
FRY15,20241231,2345678,1770609249,RISIM379,855817
FRY15,20241231,2345678,1770609249,RISKY862,679005
FRY15,20241231,2345678,1770609249,RISIM432,42432
FRY15,20241231,2345678,1770609249,RISKY847,366160
FRY15,20241231,2345678,1770609249,RISIY890,548039
FRY15,20241231,2345678,1770609249,RISIM388,682273
FRY15,20241231,2345678,1770609249,RISK9116,893891
FRY15,20241231,2345678,1770609249,RISOY856,565793
FRY15,20241231,2345678,1770609249,RISIM354,599717
FRY15,20241231,2345678,1770609249,RISIKW56,179043
FRY15,20241231,2345678,1770609249,RISIM409,525418
FRY15,20241231,2345678,1770609249,RISOY891,434128
FRY15,20241231,2345678,1770609249,RISKN507,294449
FRY15,20241231,2345678,1770609249,RISOY864,53231
FRY15,20241231,2345678,1770609249,RISKM423,35328
FRY15,20241231,2345678,1770609249,RISKY871,606497
FRY15,20241231,2345678,1770609249,RISKM349,339915
FRY15,20241231,2345678,1770609249,RISOY862,719083
FRY15,20241231,2345678,1770609249,RISIN510,88402
FRY15,20241231,2345678,1770609249,RISOM384,101452
FRY15,20241231,2345678,1770609249,RISIM346,262386
FRY15,20241231,2345678,1770609249,RISO2170,804900
FRY15,20241231,2345678,1770609249,RISOM412,434788
FRY15,20241231,2345678,1770609249,RISKY879,928467
FRY15,20241231,2345678,1770609249,RISOKW50,703862
FRY15,20241231,2345678,1770609249,RISKKY38,992382
FRY15,20241231,2345678,1770609249,RISKM405,213119
FRY15,20241231,2345678,1770609249,RISKY893,542551
FRY15,20241231,2345678,1770609249,RISOM346,118284
FRY15,20241231,2345678,1770609249,RISIM349,471861
FRY15,20241231,2345678,1770609249,RISIY894,14013
FRY15,20241231,2345678,1770609249,RISIM382,670664
FRY15,20241231,2345678,1770609249,RISOM408,522509
FRY15,20241231,2345678,1770609249,RISOM377,432239
FRY15,20241231,2345678,1770609249,RISOKW48,611418
FRY15,20241231,2345678,1770609249,RISIY878,876879
FRY15,20241231,2345678,1770609249,RISIY889,682213
FRY15,20241231,2345678,1770609249,RISOY827,339115
FRY15,20241231,2345678,1770609249,RISOY875,254207
FRY15,20241231,2345678,1770609249,RISKM336,743818
FRY15,20241231,2345678,1770609249,RISOM383,787298
FRY15,20241231,2345678,1770609249,RISIM411,95475
FRY15,20241231,2345678,1770609249,RISOY852,34931
FRY15,20241231,2345678,1770609249,RISIM359,945782
FRY15,20241231,2345678,1770609249,RISKM432,737918
FRY15,20241231,2345678,1770609249,RISKM387,144495
FRY15,20241231,2345678,1770609249,RISOY834,637484
FRY15,20241231,2345678,1770609249,RISIM433,522143
FRY15,20241231,2345678,1770609249,RISOY872,775199
FRY15,20241231,2345678,1770609249,RISOM362,675176
FRY15,20241231,2345678,1770609249,RISKM430,460816
FRY15,20241231,2345678,1770609249,RISOM409,670736
FRY15,20241231,2345678,1770609249,RISON509,240943
FRY15,20241231,2345678,1770609249,RISKY896,767652
FRY15,20241231,2345678,1770609249,RISOG506,109907
FRY15,20241231,2345678,1770609249,RISKY884,67823
FRY15,20241231,2345678,1770609249,RISKY838,687742
FRY15,20241231,2345678,1770609249,RISIY853,856708
FRY15,20241231,2345678,1770609249,RISIY892,386453
FRY15,20241231,2345678,1770609249,RISOMV93,441675
FRY15,20241231,2345678,1770609249,RISILA95,758756
FRY15,20241231,2345678,1770609249,RISOM432,756573
FRY15,20241231,2345678,1770609249,RISOY879,497007
FRY15,20241231,2345678,1770609249,RISOY876,812174
FRY15,20241231,2345678,1770609249,RISOM339,545678
FRY15,20241231,2345678,1770609249,RISOM387,676129
FRY15,20241231,2345678,1770609249,RISIY830,709038
FRY15,20241231,2345678,1770609249,RISK8901,290186
FRY15,20241231,2345678,1770609249,RISOM380,39122
FRY15,20241231,2345678,1770609249,RISIY868,382914
FRY15,20241231,2345678,1770609249,RISKM406,919901
FRY15,20241231,2345678,1770609249,RISIM371,225230
FRY15,20241231,2345678,1770609249,RISKM355,135605
FRY15,20241231,2345678,1770609249,RISOM379,549722
FRY15,20241231,2345678,1770609249,RISKM340,169272
FRY15,20241231,2345678,1770609249,RISOM354,156052
FRY15,20241231,2345678,1770609249,RISOM406,765262
FRY15,20241231,2345678,1770609249,RISOKY47,489167
FRY15,20241231,2345678,1770609249,RISOM430,918594
FRY15,20241231,2345678,1770609249,RISOY841,109850
FRY15,20241231,2345678,1770609249,RISOLA95,329226
FRY15,20241231,2345678,1770609249,RISIY880,718462
FRY15,20241231,2345678,1770609249,RISOY836,262134
FRY15,20241231,2345678,1770609249,RISOY859,414139
FRY15,20241231,2345678,1770609249,RISOY893,329332
FRY15,20241231,2345678,1770609249,RISIM351,339942
FRY15,20241231,2345678,1770609249,RISIM427,847325
FRY15,20241231,2345678,1770609249,RISKM382,191377
FRY15,20241231,2345678,1770609249,RISKY892,635128
FRY15,20241231,2345678,1770609249,RISON511,928554
FRY15,20241231,2345678,1770609249,RISOM425,237627
FRY15,20241231,2345678,1770609249,RISOKY50,901683
FRY15,20241231,2345678,1770609249,RISOY837,159185
FRY15,20241231,2345678,1770609249,RISIY825,413906
FRY15,20241231,2345678,1770609249,RISOY849,976599
FRY15,20241231,2345678,1770609249,RISOY847,438656
FRY15,20241231,2345678,1770609249,RISOM334,165506
FRY15,20241231,2345678,1770609249,RISKM384,885308
FRY15,20241231,2345678,1770609249,RISKM409,346487
FRY15,20241231,2345678,1770609249,RISOKW55,727687
FRY15,20241231,2345678,1770609249,RISIKY49,447500
FRY15,20241231,2345678,1770609249,RISIY882,297313
FRY15,20241231,2345678,1770609249,RISKMV95,830388
FRY15,20241231,2345678,1770609249,RISIY827,774922
FRY15,20241231,2345678,1770609249,RISIY881,274734
FRY15,20241231,2345678,1770609249,RISKM383,420590
FRY15,20241231,2345678,1770609249,RISOY890,195622
FRY15,20241231,2345678,1770609249,RISOKW56,130101
FRY15,20241231,2345678,1770609249,RISKY840,487324
FRY15,20241231,2345678,1770609249,RISIY867,146352
FRY15,20241231,2345678,1770609249,RISOM373,302859
FRY15,20241231,2345678,1770609249,RISIM406,980109
FRY15,20241231,2345678,1770609249,RISON507,194998
FRY15,20241231,2345678,1770609249,RISKY842,355545
FRY15,20241231,2345678,1770609249,RISIM358,893981
FRY15,20241231,2345678,1770609249,RISOY881,778899
FRY15,20241231,2345678,1770609249,RISOY840,567803
FRY15,20241231,2345678,1770609249,RISIN509,688959
FRY15,20241231,2345678,1770609249,RISIM387,582419
FRY15,20241231,2345678,1770609249,RISIKW57,426143
FRY15,20241231,2345678,1770609249,RISOY826,192102
FRY15,20241231,2345678,1770609249,RISKY849,618255
FRY15,20241231,2345678,1770609249,RISOY823,452352
FRY15,20241231,2345678,1770609249,RISIY852,328692
FRY15,20241231,2345678,1770609249,RISIM341,889998
FRY15,20241231,2345678,1770609249,RISKM407,217002
FRY15,20241231,2345678,1770609249,RISOY869,599575
FRY15,20241231,2345678,1770609249,RISOM411,18893
FRY15,20241231,2345678,1770609249,RISKM367,483529
FRY15,20241231,2345678,1770609249,RISIY879,556314
FRY15,20241231,2345678,1770609249,RISKM385,789819
FRY15,20241231,2345678,1770609249,RISIY824,519128
FRY15,20241231,2345678,1770609249,RISOY863,418058
FRY15,20241231,2345678,1770609249,RISKM358,316561
FRY15,20241231,2345678,1770609249,RISOY865,20053
FRY15,20241231,2345678,1770609249,RISKY867,854782
FRY15,20241231,2345678,1770609249,RISOM378,789033
FRY15,20241231,2345678,1770609249,RISIY841,649824
FRY15,20241231,2345678,1770609249,RISKY829,664721
FRY15,20241231,2345678,1770609249,RISIY895,772180
FRY15,20241231,2345678,1770609249,RISOY854,653176
FRY15,20241231,2345678,1770609249,RISKM373,910205
